src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,duration,packet_count,byte_count,label
192.168.1.1,192.168.1.100,13976,21,UDP,507,PSH,0.2025370646234543,12,5004,0
10.0.0.2,192.168.1.100,17264,8080,UDP,1670,SYN,0.8044950685617297,4,11559,0
10.0.0.1,10.0.0.100,22286,53,TCP,329,ACK,0.3073610149741581,16,462,0
10.0.0.2,1.1.1.1,20306,443,UDP,6,ACK,1.7674586096478913,11,11475,0
10.0.0.2,192.168.1.100,23483,23,TCP,24,SYN,0.05792130905744006,101,626,1
10.0.0.2,192.168.1.200,35839,3389,TCP,127,ACK,0.4460608889841401,12,28774,0
192.168.1.1,192.168.1.100,55378,25,UDP,17,SYN,0.0999020871378527,6,3584,0
172.16.0.1,1.1.1.1,18966,443,UDP,436,SYN,0.8866884432615957,8,6546,0
10.0.0.1,1.1.1.1,61962,53,UDP,477,PSH,2.8468307356015075,13,324,0
192.168.1.2,192.168.1.100,2746,21,ICMP,80,PSH,0.19013913123213305,12,540,0
172.16.0.1,1.1.1.1,37844,8080,TCP,1682,RST,0.01993454889120632,15,16525,0
192.168.1.1,1.1.1.1,2675,23,ICMP,359,PSH,0.2904235907301665,87,22343,1
10.0.0.2,192.168.1.200,65185,443,UDP,673,ACK,1.3799750133001587,10,1622,0
192.168.1.2,10.0.0.100,22630,3389,ICMP,307,PSH,3.6929133012189936,9,2092,0
10.0.0.1,1.1.1.1,35570,3389,ICMP,716,SYN,0.05264058849007228,8,50,0
172.16.0.1,8.8.8.8,64873,8080,UDP,1455,PSH,1.5416011819650035,11,15619,0
172.16.0.1,10.0.0.100,1707,3389,UDP,373,ACK,0.21838991544684516,99,12483,1
192.168.1.2,10.0.0.100,43263,8080,TCP,3524,RST,0.16691859083552665,17,616,0
192.168.1.1,8.8.8.8,60662,25,TCP,556,FIN,0.21357096098606404,8,2271,0
10.0.0.1,192.168.1.100,19418,22,ICMP,4608,SYN,2.575493666271384,11,17004,0
192.168.1.2,192.168.1.200,59583,25,UDP,349,ACK,1.6573555159528763,11,672,0
10.0.0.2,1.1.1.1,47729,22,TCP,7,ACK,0.3735727351354507,8,10346,0
10.0.0.1,192.168.1.100,19990,80,TCP,1459,FIN,2.816586846132518,5,1126,0
172.16.0.1,8.8.8.8,27493,21,ICMP,196,RST,0.11121462411407303,10,353,0
192.168.1.2,192.168.1.200,9529,22,ICMP,53,SYN,0.389399518424844,10,766,0
172.16.0.1,192.168.1.200,41235,443,ICMP,2577,RST,1.0582033463533724,11,6187,0
172.16.0.1,192.168.1.200,62362,53,UDP,1569,FIN,7.450891398709682,6,738,0
172.16.0.1,8.8.8.8,6516,3389,TCP,108,SYN,0.6266887232244298,14,18,0
192.168.1.1,192.168.1.100,17851,443,TCP,1500,PSH,1.6645008737290765,4,7473,0
172.16.0.1,1.1.1.1,51847,3389,TCP,1857,RST,2.4753432349592464,9,5328,0
10.0.0.2,192.168.1.200,28516,21,ICMP,2357,PSH,0.009675076808607004,10,10524,0
10.0.0.2,192.168.1.200,4290,8080,UDP,784,SYN,0.34099948911199335,8,4309,0
10.0.0.1,192.168.1.100,57601,25,ICMP,1215,FIN,0.10576032115656764,10,233,0
172.16.0.1,192.168.1.200,6933,53,ICMP,1436,PSH,1.496378232248229,15,109,0
172.16.0.1,192.168.1.200,13893,443,UDP,1166,PSH,0.8371340171006942,11,7692,0
192.168.1.2,8.8.8.8,40806,53,UDP,1040,ACK,0.10043924914622944,13,11032,0
192.168.1.1,10.0.0.100,22887,3389,ICMP,159,SYN,0.03342773203318072,105,8054,1
10.0.0.1,192.168.1.100,63011,21,UDP,652,FIN,0.7214836368943197,13,2342,0
172.16.0.1,192.168.1.100,63595,443,ICMP,5553,ACK,1.1965055635990955,8,5424,0
192.168.1.2,192.168.1.100,45079,25,TCP,411,RST,1.5117860931501026,8,404,0
192.168.1.1,8.8.8.8,8843,23,UDP,64,FIN,0.0076955829183026824,98,6333,1
10.0.0.1,8.8.8.8,30160,25,TCP,1448,ACK,0.6687386975683364,9,1435,0
10.0.0.1,1.1.1.1,55317,53,UDP,240,RST,0.17569170595034087,8,13613,0
172.16.0.1,8.8.8.8,15861,443,ICMP,760,FIN,1.3994021138542425,7,2060,0
10.0.0.1,192.168.1.100,48978,21,ICMP,100,ACK,1.0719766885389552,11,2072,0
192.168.1.2,1.1.1.1,11080,80,ICMP,965,FIN,1.2837412173210885,6,1686,0
10.0.0.1,10.0.0.100,1739,3389,ICMP,73,PSH,0.13664365327875083,106,5018,1
10.0.0.2,192.168.1.200,18299,25,ICMP,1282,ACK,0.714012582822454,10,509,0
192.168.1.2,192.168.1.200,21215,80,ICMP,241,PSH,1.8362171496125665,10,274,0
192.168.1.1,1.1.1.1,17908,8080,UDP,3545,ACK,1.249463313261928,14,5955,0
192.168.1.1,10.0.0.100,61150,21,UDP,366,PSH,1.9786770204470934,11,14557,0
172.16.0.1,192.168.1.200,52816,25,TCP,573,SYN,0.23080348236865542,5,6807,0
172.16.0.1,1.1.1.1,46486,21,UDP,689,PSH,0.3381345518716437,7,1437,0
10.0.0.2,8.8.8.8,59721,23,UDP,72,SYN,0.07614244042156343,94,2248,1
192.168.1.1,192.168.1.100,9918,22,TCP,401,FIN,0.10223775009306535,100,1136,1
192.168.1.1,10.0.0.100,19741,21,TCP,1193,RST,0.29057005852609685,4,5761,0
192.168.1.1,192.168.1.200,19602,25,ICMP,449,RST,0.4800335284256911,2,1354,0
192.168.1.1,192.168.1.100,24345,443,TCP,81,RST,1.1616885327394277,9,4234,0
10.0.0.1,1.1.1.1,43993,3389,TCP,2733,SYN,1.03671225968938,12,9146,0
192.168.1.2,192.168.1.200,25983,3389,UDP,3,RST,0.287995145515353,102,3632,1
192.168.1.2,192.168.1.100,60426,25,ICMP,1400,RST,4.247680546126574,9,4500,0
10.0.0.2,8.8.8.8,11539,3389,TCP,274,PSH,0.8272392367715875,7,17231,0
10.0.0.1,10.0.0.100,10101,3389,ICMP,1433,RST,0.6608007840216096,5,1922,0
192.168.1.1,1.1.1.1,51767,80,ICMP,1763,SYN,3.4187662920721675,10,7983,0
192.168.1.1,192.168.1.200,22467,22,TCP,563,PSH,0.15120603520561451,16,5804,0
172.16.0.1,8.8.8.8,54574,21,TCP,848,SYN,0.784546394481979,12,600,0
172.16.0.1,10.0.0.100,11467,21,TCP,3571,ACK,1.635153655660932,8,22903,0
10.0.0.2,10.0.0.100,38232,80,TCP,1875,RST,0.5090001057505142,9,5849,0
192.168.1.1,8.8.8.8,2807,8080,ICMP,588,SYN,1.3329609788769945,12,70,0
10.0.0.2,192.168.1.200,14137,53,UDP,1092,SYN,2.294249356132025,7,6406,0
10.0.0.1,10.0.0.100,6409,8080,ICMP,1533,PSH,0.30334149318872816,10,718,0
192.168.1.2,1.1.1.1,37909,21,ICMP,24,ACK,0.2763598047046449,12,1735,0
192.168.1.1,192.168.1.100,8006,3389,ICMP,887,ACK,0.4473588257828963,12,2141,0
10.0.0.1,1.1.1.1,36375,8080,TCP,4168,RST,0.5420437294105416,10,1853,0
192.168.1.1,10.0.0.100,43713,80,TCP,2940,FIN,0.1177079559491156,11,6821,0
172.16.0.1,192.168.1.100,14431,21,UDP,1786,FIN,0.26304020373142295,9,6997,0
10.0.0.2,8.8.8.8,16340,21,UDP,112,PSH,2.065365288313571,13,3758,0
172.16.0.1,192.168.1.100,47548,25,UDP,5122,RST,0.8360736107123857,10,4185,0
192.168.1.2,192.168.1.100,25862,80,ICMP,940,PSH,0.3117292903685481,8,1881,0
172.16.0.1,192.168.1.100,28231,3389,UDP,252,RST,2.8751928824143556,6,117,0
192.168.1.1,10.0.0.100,49140,53,ICMP,1121,ACK,1.4885977910412302,10,2167,0
172.16.0.1,192.168.1.200,29426,21,TCP,1941,FIN,0.4500917513765817,8,47,0
192.168.1.1,10.0.0.100,3454,53,ICMP,119,SYN,1.4500560765796957,18,10004,0
192.168.1.2,192.168.1.200,55845,22,TCP,2482,FIN,0.906469840624522,8,5119,0
172.16.0.1,8.8.8.8,40852,80,TCP,2528,RST,1.1514384519964531,8,19381,0
10.0.0.2,8.8.8.8,58759,80,UDP,13,FIN,0.3877960991537632,17,1010,0
10.0.0.2,8.8.8.8,3960,80,TCP,2305,SYN,0.23508385541001664,8,5362,0
10.0.0.2,8.8.8.8,12888,3389,UDP,2934,ACK,0.2924677066259838,14,1040,0
172.16.0.1,8.8.8.8,26139,8080,UDP,38,ACK,0.08744906523575006,10,5094,0
172.16.0.1,1.1.1.1,10331,3389,UDP,348,RST,0.6368379610538215,13,3384,0
172.16.0.1,10.0.0.100,7733,25,ICMP,466,FIN,0.5212687680329764,14,5463,0
192.168.1.1,192.168.1.200,30878,8080,UDP,429,RST,0.002542902788534172,7,6460,0
192.168.1.2,8.8.8.8,42867,23,UDP,247,FIN,0.28626007993128105,79,3699,1
10.0.0.2,1.1.1.1,21731,25,TCP,443,PSH,1.1452927194482674,6,3403,0
192.168.1.1,1.1.1.1,40408,3389,ICMP,3136,RST,0.5919293071446005,11,361,0
10.0.0.2,1.1.1.1,36211,23,UDP,621,FIN,0.17731501262222912,103,2260,1
192.168.1.1,10.0.0.100,2423,22,UDP,279,PSH,0.030779750342529052,101,1797,1
172.16.0.1,8.8.8.8,43560,25,UDP,710,RST,0.09992744426529424,10,4911,0
10.0.0.2,1.1.1.1,52260,21,TCP,815,ACK,0.9548736683571621,7,1614,0
172.16.0.1,1.1.1.1,25212,80,TCP,866,PSH,1.6983919918551418,4,1322,0
10.0.0.2,8.8.8.8,15269,8080,TCP,468,RST,0.18989236428540107,8,9441,0
10.0.0.1,10.0.0.100,46770,443,UDP,181,SYN,0.13692236106726188,9,8814,0
192.168.1.1,1.1.1.1,24395,25,UDP,56,ACK,0.3008048392492822,10,1991,0
10.0.0.1,192.168.1.200,55332,8080,UDP,112,PSH,0.32804742870340414,15,448,0
192.168.1.1,192.168.1.100,48228,8080,UDP,2315,FIN,3.3519676623743937,9,3441,0
192.168.1.2,192.168.1.100,33310,53,UDP,329,SYN,1.5162997742204178,14,3000,0
10.0.0.2,192.168.1.100,22717,23,TCP,135,FIN,0.16162400915709377,94,10194,1
192.168.1.2,10.0.0.100,35327,53,UDP,976,SYN,1.5440314197992762,12,3958,0
192.168.1.2,1.1.1.1,22161,21,ICMP,78,RST,0.18589535723398715,11,14303,0
192.168.1.1,192.168.1.100,42073,443,UDP,72,RST,0.44198692015038177,7,3301,0
10.0.0.1,192.168.1.100,16389,22,TCP,971,FIN,0.3834877993927779,10,5502,0
172.16.0.1,8.8.8.8,57224,25,UDP,895,FIN,0.31797850518528625,12,3266,0
192.168.1.1,1.1.1.1,14474,53,ICMP,42,FIN,0.3692653467070159,10,1936,0
172.16.0.1,1.1.1.1,5214,53,UDP,617,PSH,1.4032433007788196,10,139,0
192.168.1.2,8.8.8.8,51830,23,ICMP,17,ACK,0.18781789774462654,104,7883,1
172.16.0.1,1.1.1.1,43885,53,ICMP,791,FIN,1.6130649669318775,7,11672,0
10.0.0.1,192.168.1.200,44663,3389,TCP,6,RST,8.90383286857822e-05,116,6613,1
192.168.1.1,10.0.0.100,24961,22,ICMP,46,RST,0.05251927935905766,97,1589,1
10.0.0.1,8.8.8.8,60538,53,UDP,567,FIN,1.98778072381165,6,8490,0
10.0.0.1,192.168.1.100,8476,25,ICMP,1573,FIN,0.08261795432873593,11,4744,0
192.168.1.1,1.1.1.1,58733,80,UDP,2558,RST,1.007550384233858,14,5743,0
10.0.0.1,192.168.1.200,4984,53,UDP,2219,PSH,0.716654836568513,16,342,0
10.0.0.2,192.168.1.200,40626,25,UDP,649,SYN,0.4033789875158701,12,4359,0
10.0.0.2,10.0.0.100,31209,8080,UDP,735,RST,0.10611028301970042,13,4117,0
10.0.0.2,192.168.1.200,11588,8080,TCP,753,SYN,1.1285107140909838,8,5418,0
172.16.0.1,1.1.1.1,48534,80,UDP,2030,FIN,0.37016258649947487,17,7383,0
10.0.0.1,1.1.1.1,6115,53,TCP,1832,ACK,0.4138789588743526,11,2592,0
192.168.1.1,192.168.1.200,50694,53,ICMP,373,FIN,1.26440504853842,14,841,0
192.168.1.1,1.1.1.1,63359,25,UDP,177,FIN,2.9068712795811185,13,12876,0
172.16.0.1,1.1.1.1,31543,21,ICMP,476,FIN,0.405921378912718,9,7493,0
192.168.1.1,192.168.1.100,4734,21,TCP,340,RST,1.3733113023075543,11,3886,0
10.0.0.2,8.8.8.8,64588,443,UDP,3011,RST,3.137503865312206,5,2188,0
10.0.0.1,1.1.1.1,64745,23,UDP,189,ACK,0.037542824648694725,100,20666,1
192.168.1.1,1.1.1.1,51005,22,TCP,199,SYN,0.7533260438862039,9,490,0
192.168.1.1,10.0.0.100,61001,8080,ICMP,2297,SYN,0.011227123992821969,10,13637,0
192.168.1.2,8.8.8.8,40419,443,TCP,90,SYN,1.7439871417462958,9,2588,0
192.168.1.2,8.8.8.8,58638,8080,ICMP,301,FIN,0.3381205763010397,9,509,0
192.168.1.2,8.8.8.8,9012,21,ICMP,578,ACK,0.40461670867658334,2,2383,0
10.0.0.1,192.168.1.200,36778,80,ICMP,904,FIN,1.162469244517849,11,6924,0
10.0.0.2,192.168.1.100,29138,3389,UDP,397,ACK,1.5567497092459697,10,2764,0
10.0.0.2,192.168.1.100,62932,25,TCP,685,PSH,0.5108093758917022,9,3396,0
10.0.0.2,10.0.0.100,56951,8080,UDP,221,RST,1.0951783936607637,12,8671,0
10.0.0.1,8.8.8.8,24098,21,TCP,853,FIN,3.1316530647796696,12,4779,0
10.0.0.1,8.8.8.8,22222,80,ICMP,523,PSH,2.179503192192171,12,5514,0
192.168.1.2,1.1.1.1,59375,3389,UDP,1892,SYN,1.2082958313713663,8,836,0
